NO_OF_FRAMES	24000
NO_OF_CAMERAS	18
NO_OF_MARKERS	1
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-11, 09:16:52.722	2649.02526600
DATA_INCLUDED	3D
MARKER_NAMES	marker
TRAJECTORY_TYPES	Measured
Frame	Time	marker X	marker Y	marker Z	
13910	69.54500	-425.822	999.763	2076.071
13911	69.55000	-417.149	1002.537	2079.895
13912	69.55500	-408.562	1005.241	2083.810
13913	69.56000	-399.920	1007.904	2087.787
13914	69.56500	-391.215	1010.533	2091.898
13915	69.57000	-382.448	1013.169	2096.119
13916	69.57500	-373.476	1015.700	2100.416
13917	69.58000	-364.410	1018.106	2104.691
13918	69.58500	-355.192	1020.349	2108.890
13919	69.59000	-345.884	1022.508	2112.903
13920	69.59500	-336.539	1024.659	2116.770
13921	69.60000	-327.086	1026.913	2120.459
13922	69.60500	-317.585	1029.326	2123.988
13923	69.61000	-308.075	1031.922	2127.401
13924	69.61500	-298.485	1034.589	2130.705
13925	69.62000	-288.839	1037.268	2133.933
13926	69.62500	-279.118	1039.890	2137.063
13927	69.63000	-269.338	1042.409	2140.172
13928	69.63500	-259.516	1044.869	2143.293
13929	69.64000	-249.660	1047.261	2146.377
13930	69.64500	-239.823	1049.654	2149.548
13931	69.65000	-229.898	1051.887	2152.680
13932	69.65500	-219.923	1054.026	2155.742
13933	69.66000	-209.933	1056.054	2158.618
13934	69.66500	-199.993	1057.991	2161.227
13935	69.67000	-190.095	1059.938	2163.529
13936	69.67500	-180.266	1061.982	2165.496
13937	69.68000	-170.560	1064.203	2167.224
13938	69.68500	-160.938	1066.640	2168.697
13939	69.69000	-151.426	1069.184	2169.949
13940	69.69500	-141.959	1071.761	2170.853
13941	69.70000	-132.471	1074.338	2171.420
13942	69.70500	-122.935	1076.974	2171.689
13943	69.71000	-113.068	1079.526	2171.568
13944	69.71500	-103.367	1082.334	2171.372
13945	69.72000	-93.692	1085.191	2171.179
13946	69.72500	-84.085	1087.929	2171.063
13947	69.73000	-74.636	1090.526	2171.087
13948	69.73500	-65.374	1092.877	2171.270
13949	69.74000	-56.326	1094.904	2171.681
13950	69.74500	-47.505	1096.684	2172.270
13951	69.75000	-38.966	1098.211	2172.918
13952	69.75500	-30.721	1099.603	2173.565
13953	69.76000	-22.719	1100.977	2174.209
13954	69.76500	-14.906	1102.505	2174.798
13955	69.77000	-7.172	1104.227	2175.278
13956	69.77500	0.586	1106.116	2175.581
13957	69.78000	8.422	1108.130	2175.703
13958	69.78500	16.326	1110.189	2175.711
13959	69.79000	24.379	1112.187	2175.564
13960	69.79500	32.543	1114.082	2175.396
13961	69.80000	40.780	1115.785	2175.227
13962	69.80500	49.143	1117.332	2175.018
13963	69.81000	57.591	1118.741	2174.836
13964	69.81500	66.118	1120.022	2174.668
13965	69.82000	74.683	1121.202	2174.474
13966	69.82500	83.384	1122.325	2174.232
13967	69.83000	92.093	1123.436	2173.826
13968	69.83500	100.823	1124.529	2173.234
13969	69.84000	109.629	1125.637	2172.439
13970	69.84500	118.497	1126.763	2171.383
13971	69.85000	127.316	1128.027	2170.101
13972	69.85500	136.268	1129.362	2168.580
13973	69.86000	145.283	1130.791	2166.938
13974	69.86500	154.450	1132.177	2165.112
13975	69.87000	163.733	1133.496	2163.198
13976	69.87500	173.109	1134.741	2161.197
13977	69.88000	182.633	1135.857	2159.205
13978	69.88500	192.263	1136.822	2157.241
13979	69.89000	202.018	1137.713	2155.384
13980	69.89500	211.763	1138.543	2153.644
13981	69.90000	221.767	1139.079	2151.942
13982	69.90500	231.781	1139.411	2150.245
13983	69.91000	241.716	1139.546	2148.607
13984	69.91500	251.592	1139.583	2146.957
13985	69.92000	261.374	1139.522	2145.306
13986	69.92500	271.025	1139.443	2143.614
13987	69.93000	280.460	1139.341	2141.903
13988	69.93500	289.748	1139.252	2140.197
13989	69.94000	298.870	1139.170	2138.436
13990	69.94500	307.869	1139.086	2136.687
13991	69.95000	316.823	1138.965	2134.835
13992	69.95500	325.710	1138.756	2132.985
13993	69.96000	334.567	1138.497	2131.099
13994	69.96500	343.455	1138.155	2129.181
13995	69.97000	352.474	1137.782	2127.271
13996	69.97500	361.576	1137.344	2125.393
13997	69.98000	370.843	1136.748	2123.452
13998	69.98500	380.255	1136.038	2121.499
13999	69.99000	389.855	1135.111	2119.466
14000	69.99500	399.603	1134.030	2117.349
14001	70.00000	409.432	1132.832	2115.083
14002	70.00500	419.313	1131.567	2112.612
14003	70.01000	429.217	1130.334	2109.952
14004	70.01500	439.173	1129.219	2107.156
14005	70.02000	449.119	1128.188	2104.142
14006	70.02500	459.034	1127.228	2101.029
14007	70.03000	468.825	1126.268	2097.742
14008	70.03500	478.487	1125.298	2094.329
14009	70.04000	487.984	1124.316	2090.827
14010	70.04500	497.381	1123.351	2087.290
14011	70.05000	506.605	1122.363	2083.734
14012	70.05500	515.650	1121.372	2080.162
14013	70.06000	524.547	1120.351	2076.586
14014	70.06500	533.230	1119.277	2073.010
14015	70.07000	541.753	1118.159	2069.478
14016	70.07500	550.175	1117.005	2065.921
14017	70.08000	558.508	1115.812	2062.302
14018	70.08500	566.744	1114.613	2058.642
14019	70.09000	574.900	1113.388	2054.954
14020	70.09500	583.000	1112.176	2051.199
14021	70.10000	591.074	1110.928	2047.395
14022	70.10500	599.143	1109.681	2043.506
14023	70.11000	607.265	1108.433	2039.591
14024	70.11500	615.419	1107.170	2035.671
14025	70.12000	623.639	1105.834	2031.777
14026	70.12500	632.014	1104.405	2027.897
14027	70.13000	640.370	1102.853	2024.046
14028	70.13500	648.812	1101.160	2020.225
14029	70.14000	657.356	1099.315	2016.381
14030	70.14500	665.908	1097.356	2012.527
14031	70.15000	674.627	1095.288	2008.619
14032	70.15500	683.503	1093.107	2004.650
14033	70.16000	692.258	1090.919	2000.561
14034	70.16500	700.915	1088.648	1996.336
14035	70.17000	709.435	1086.377	1991.943
14036	70.17500	717.834	1084.128	1987.431
14037	70.18000	726.065	1081.972	1982.782
14038	70.18500	734.108	1079.954	1978.010
14039	70.19000	741.959	1078.037	1973.159
14040	70.19500	749.630	1076.182	1968.165
14041	70.20000	757.155	1074.345	1963.061
14042	70.20500	764.592	1072.505	1957.921
14043	70.21000	771.990	1070.668	1952.685
14044	70.21500	779.350	1068.758	1947.291
14045	70.22000	786.595	1066.815	1941.996
14046	70.22500	793.792	1064.784	1936.682
14047	70.23000	801.014	1062.650	1931.338
14048	70.23500	808.165	1060.381	1925.910
14049	70.24000	815.254	1058.060	1920.362
14050	70.24500	822.292	1055.741	1914.675
14051	70.25000	829.289	1053.372	1908.874
14052	70.25500	836.152	1051.083	1902.997
14053	70.26000	842.834	1048.811	1896.985
14054	70.26500	849.315	1046.547	1890.890
14055	70.27000	855.511	1044.344	1884.717
14056	70.27500	861.509	1042.206	1878.540
14057	70.28000	867.283	1040.104	1872.372
14058	70.28500	872.863	1038.072	1866.268
14059	70.29000	878.246	1035.961	1860.253
14060	70.29500	883.486	1033.837	1854.269
14061	70.30000	888.603	1031.612	1848.395
14062	70.30500	893.659	1029.299	1842.552
14063	70.31000	898.695	1026.913	1836.810
14064	70.31500	903.791	1024.434	1831.104
14065	70.32000	908.913	1021.903	1825.404
14066	70.32500	914.118	1019.226	1819.704
14067	70.33000	919.352	1016.503	1813.954
14068	70.33500	924.619	1013.613	1808.081
14069	70.34000	929.882	1010.717	1802.087
14070	70.34500	935.132	1007.771	1795.992
14071	70.35000	940.302	1004.854	1789.735
14072	70.35500	945.374	1002.008	1783.368
14073	70.36000	950.363	999.272	1776.912
14074	70.36500	955.253	996.574	1770.423
14075	70.37000	960.066	993.922	1763.920
14076	70.37500	964.734	991.227	1757.436
14077	70.38000	969.340	988.500	1750.977
14078	70.38500	973.919	985.710	1744.589
14079	70.39000	978.499	982.838	1738.298
14080	70.39500	983.026	979.890	1732.000
14081	70.40000	987.562	976.848	1725.741
14082	70.40500	992.133	973.712	1719.433
14083	70.41000	996.707	970.542	1713.073
14084	70.41500	1001.279	967.341	1706.630
14085	70.42000	1005.826	964.106	1700.058
14086	70.42500	1010.250	960.930	1693.345
14087	70.43000	1014.558	957.754	1686.471
14088	70.43500	1018.741	954.669	1679.463
14089	70.44000	1022.805	951.766	1672.284
14090	70.44500	1026.651	948.930	1665.086
14091	70.45000	1030.378	946.154	1657.833
14092	70.45500	1033.933	943.407	1650.517
14093	70.46000	1037.226	940.657	1643.202
14094	70.46500	1040.501	937.869	1635.978
14095	70.47000	1043.661	934.994	1628.966
14096	70.47500	1046.654	932.035	1622.046
14097	70.48000	1049.536	929.009	1615.198
14098	70.48500	1052.311	925.927	1608.569
14099	70.49000	1055.078	922.755	1601.931
14100	70.49500	1057.852	919.500	1595.285
14101	70.50000	1060.522	916.232	1588.576
14102	70.50500	1063.121	912.992	1581.738
14103	70.51000	1065.423	909.838	1574.833
14104	70.51500	1067.562	906.726	1567.717
14105	70.52000	1069.499	903.748	1560.413
14106	70.52500	1071.108	900.960	1552.949
14107	70.53000	1072.405	898.465	1545.480
14108	70.53500	1073.408	896.145	1537.924
14109	70.54000	1074.065	893.890	1530.414
14110	70.54500	1074.333	891.708	1522.913
14111	70.55000	1074.341	889.481	1515.454
14112	70.55500	1074.223	887.243	1508.137
14113	70.56000	1073.965	885.006	1500.985
14114	70.56500	1073.692	882.730	1493.943
14115	70.57000	1073.431	880.388	1487.052
14116	70.57500	1073.255	877.968	1480.209
14117	70.58000	1073.170	875.362	1473.360
14118	70.58500	1073.215	872.611	1466.517
14119	70.59000	1073.364	869.733	1459.483
14120	70.59500	1073.626	866.848	1452.305
14121	70.60000	1073.920	863.993	1444.930
14122	70.60500	1074.172	861.257	1437.409
14123	70.61000	1074.370	858.637	1429.729
14124	70.61500	1074.454	856.120	1421.935
14125	70.62000	1074.353	853.728	1414.145
14126	70.62500	1073.975	851.419	1406.364
14127	70.63000	1073.218	849.200	1398.577
14128	70.63500	1072.105	847.039	1390.898
14129	70.64000	1070.656	844.945	1383.339
14130	70.64500	1068.879	842.943	1375.866
14131	70.65000	1066.865	840.965	1368.517
14132	70.65500	1064.534	839.049	1361.209
14133	70.66000	1062.278	837.122	1353.990
14134	70.66500	1059.997	835.236	1346.855
14135	70.67000	1057.799	833.327	1339.824
14136	70.67500	1055.670	831.317	1332.776
14137	70.68000	1053.665	829.161	1325.698
14138	70.68500	1051.781	826.916	1318.604
14139	70.69000	1049.956	824.620	1311.524
14140	70.69500	1048.173	822.316	1304.352
14141	70.70000	1046.415	820.031	1297.160
14142	70.70500	1044.637	817.814	1289.945
14143	70.71000	1042.766	815.693	1282.827
14144	70.71500	1040.755	813.635	1275.749
14145	70.72000	1038.567	811.601	1268.738
14146	70.72500	1036.120	809.628	1261.822
14147	70.73000	1033.489	807.733	1255.030
14148	70.73500	1030.595	805.868	1248.317
14149	70.74000	1027.546	804.024	1241.677
14150	70.74500	1024.344	802.273	1235.104
14151	70.75000	1021.069	800.537	1228.645
14152	70.75500	1017.709	798.842	1222.145
14153	70.76000	1014.284	797.126	1215.741
14154	70.76500	1010.804	795.350	1209.382
14155	70.77000	1007.196	793.543	1203.019
14156	70.77500	1003.489	791.642	1196.645
14157	70.78000	999.626	789.772	1190.215
14158	70.78500	995.579	787.973	1183.869
14159	70.79000	991.404	786.258	1177.436
14160	70.79500	986.990	784.661	1170.967
14161	70.80000	982.401	783.200	1164.573
14162	70.80500	977.700	781.827	1158.181
14163	70.81000	972.861	780.506	1151.820
14164	70.81500	967.980	779.229	1145.569
14165	70.82000	963.054	777.931	1139.411
14166	70.82500	958.207	776.587	1133.332
14167	70.83000	953.436	775.132	1127.402
14168	70.83500	948.734	773.563	1121.517
14169	70.84000	944.080	771.857	1115.743
14170	70.84500	939.495	770.052	1110.047
14171	70.85000	934.967	768.126	1104.348
14172	70.85500	930.395	766.171	1098.625
14173	70.86000	925.803	764.100	1092.807
14174	70.86500	921.105	762.099	1086.919
14175	70.87000	916.337	760.186	1080.897
14176	70.87500	911.467	758.447	1074.801
14177	70.88000	906.494	756.793	1068.628
14178	70.88500	901.374	755.250	1062.430
14179	70.89000	896.072	753.756	1056.283
14180	70.89500	890.582	752.282	1050.220
14181	70.90000	884.971	750.846	1044.299
14182	70.90500	879.226	749.423	1038.616
14183	70.91000	873.422	747.952	1033.128
14184	70.91500	867.560	746.440	1027.821
14185	70.92000	861.656	744.854	1022.755
14186	70.92500	855.815	743.202	1017.876
14187	70.93000	850.030	741.453	1013.139
14188	70.93500	844.304	739.652	1008.459
14189	70.94000	838.691	737.778	1003.812
14190	70.94500	833.185	735.818	999.127
14191	70.95000	827.747	733.917	994.385
14192	70.95500	822.340	731.994	989.505
14193	70.96000	816.921	730.188	984.541
14194	70.96500	811.473	728.382	979.471
14195	70.97000	805.955	726.662	974.408
14196	70.97500	800.286	725.080	969.308
14197	70.98000	794.439	723.510	964.298
14198	70.98500	788.420	721.954	959.407
14199	70.99000	782.147	720.407	954.687
14200	70.99500	775.662	718.884	950.166
14201	71.00000	768.987	717.256	945.781
14202	71.00500	762.136	715.666	941.610
14203	71.01000	755.239	714.007	937.542
14204	71.01500	748.350	712.411	933.587
14205	71.02000	741.514	710.684	929.658
14206	71.02500	734.800	709.027	925.766
14207	71.03000	728.247	707.298	921.838
14208	71.03500	721.879	705.514	917.948
14209	71.04000	715.648	703.689	913.939
14210	71.04500	709.512	701.875	909.990
14211	71.05000	703.529	700.083	906.047
14212	71.05500	697.584	698.293	902.206
14213	71.06000	691.610	696.515	898.469
14214	71.06500	685.596	694.735	894.942
14215	71.07000	679.524	692.951	891.653
14216	71.07500	673.291	691.166	888.636
14217	71.08000	666.875	689.346	885.931
14218	71.08500	660.322	687.514	883.496
14219	71.09000	653.685	685.668	881.265
14220	71.09500	647.036	683.775	879.241
14221	71.10000	640.332	681.907	877.391
14222	71.10500	633.713	679.990	875.578
14223	71.11000	627.249	678.062	873.822
14224	71.11500	620.945	676.137	871.988
14225	71.12000	614.802	674.155	870.126
14226	71.12500	608.875	672.119	868.186
14227	71.13000	603.105	670.066	866.163
14228	71.13500	597.457	667.946	864.081
14229	71.14000	591.902	665.839	861.928
14230	71.14500	586.359	663.751	859.720
14231	71.15000	580.819	661.648	857.521
14232	71.15500	575.208	659.526	855.363
14233	71.16000	569.492	657.458	853.251
14234	71.16500	563.606	655.395	851.265
14235	71.17000	557.552	653.377	849.393
14236	71.17500	551.318	651.412	847.688
14237	71.18000	544.943	649.415	846.069
14238	71.18500	538.421	647.434	844.599
14239	71.19000	531.882	645.453	843.161
14240	71.19500	525.293	643.509	841.834
14241	71.20000	518.763	641.526	840.534
14242	71.20500	512.360	639.493	839.217
14243	71.21000	506.065	637.493	837.932
14244	71.21500	499.864	635.447	836.674
14245	71.22000	493.770	633.332	835.374
14246	71.22500	487.763	631.197	834.165
14247	71.23000	481.750	629.067	833.059
14248	71.23500	475.709	626.882	832.026
14249	71.24000	469.594	624.705	831.070
14250	71.24500	463.422	622.506	830.273
14251	71.25000	457.062	620.283	829.627
14252	71.25500	450.507	618.115	829.135
14253	71.26000	443.763	615.935	828.744
14254	71.26500	436.849	613.856	828.570
14255	71.27000	429.720	611.817	828.505
14256	71.27500	422.477	609.775	828.548
14257	71.28000	415.115	607.756	828.679
14258	71.28500	407.697	605.761	828.842
14259	71.29000	400.330	603.717	829.015
14260	71.29500	392.973	601.640	829.129
14261	71.30000	385.777	599.596	829.218
14262	71.30500	378.701	597.532	829.234
14263	71.31000	371.768	595.492	829.218
14264	71.31500	365.002	593.406	829.202
14265	71.32000	358.347	591.279	829.199
14266	71.32500	351.784	589.070	829.201
14267	71.33000	345.285	586.827	829.270
14268	71.33500	338.730	584.533	829.463
14269	71.34000	332.108	582.153	829.691
14270	71.34500	325.380	579.747	830.080
14271	71.35000	318.492	577.313	830.558
14272	71.35500	311.469	574.925	831.120
14273	71.36000	304.259	572.600	831.697
14274	71.36500	296.919	570.270	832.314
14275	71.37000	289.499	568.033	832.999
14276	71.37500	281.991	565.774	833.680
14277	71.38000	274.397	563.538	834.319
14278	71.38500	266.864	561.303	834.903
14279	71.39000	259.467	559.077	835.381
14280	71.39500	252.251	556.887	835.834
14281	71.40000	245.256	554.684	836.210
14282	71.40500	238.477	552.479	836.577
14283	71.41000	231.868	550.156	836.854
14284	71.41500	225.458	547.771	837.101
14285	71.42000	219.180	545.353	837.394
14286	71.42500	212.931	542.900	837.687
14287	71.43000	206.732	540.445	838.017
14288	71.43500	200.527	537.957	838.381
14289	71.44000	194.260	535.517	838.807
14290	71.44500	187.845	533.043	839.278
14291	71.45000	181.335	530.629	839.844
14292	71.45500	174.642	528.201	840.445
14293	71.46000	167.872	525.823	841.078
14294	71.46500	160.959	523.514	841.769
14295	71.47000	154.005	521.288	842.518
14296	71.47500	146.971	519.098	843.292
14297	71.48000	139.960	516.913	844.065
14298	71.48500	132.939	514.842	844.939
14299	71.49000	125.952	512.759	845.877
14300	71.49500	118.979	510.701	846.893
14301	71.50000	112.017	508.637	847.944
14302	71.50500	105.127	506.573	849.071
14303	71.51000	98.197	504.503	850.252
14304	71.51500	91.360	502.439	851.502
14305	71.52000	84.435	500.354	852.713
14306	71.52500	77.544	498.325	853.955
14307	71.53000	70.609	496.232	855.172
14308	71.53500	63.601	494.223	856.350
14309	71.54000	56.521	492.164	857.497
14310	71.54500	49.309	490.181	858.527
14311	71.55000	42.024	488.225	859.506
14312	71.55500	34.705	486.335	860.427
14313	71.56000	27.304	484.482	861.333
14314	71.56500	19.864	482.626	862.194
14315	71.57000	12.418	480.747	863.022
14316	71.57500	4.979	478.844	863.810
14317	71.58000	-2.470	476.908	864.537
14318	71.58500	-9.964	474.976	865.214
14319	71.59000	-17.352	473.071	865.796
14320	71.59500	-24.695	471.228	866.330
14321	71.60000	-31.959	469.426	866.819
14322	71.60500	-39.119	467.638	867.227
14323	71.61000	-46.191	465.807	867.607
14324	71.61500	-53.263	463.913	867.912
14325	71.62000	-60.274	461.970	868.170
14326	71.62500	-67.334	460.037	868.434
14327	71.63000	-74.378	458.093	868.622
14328	71.63500	-81.460	456.247	868.785
14329	71.64000	-88.618	454.399	868.956
14330	71.64500	-95.837	452.575	869.118
14331	71.65000	-103.135	450.678	869.259
14332	71.65500	-110.549	448.768	869.345
14333	71.66000	-118.072	446.845	869.482
14334	71.66500	-125.685	444.933	869.587
14335	71.67000	-133.399	443.060	869.684
14336	71.67500	-141.095	441.200	869.664
14337	71.68000	-148.832	439.391	869.616
14338	71.68500	-156.530	437.589	869.468
14339	71.69000	-164.138	435.813	869.210
14340	71.69500	-171.617	434.080	868.828
14341	71.70000	-178.900	432.385	868.404
14342	71.70500	-185.998	430.752	867.885
14343	71.71000	-192.890	429.032	867.344
14344	71.71500	-199.615	427.312	866.794
14345	71.72000	-206.158	425.468	866.169
14346	71.72500	-212.599	423.629	865.538
14347	71.73000	-218.924	421.768	864.861
14348	71.73500	-225.258	419.914	864.152
14349	71.74000	-231.524	418.063	863.381
14350	71.74500	-237.900	416.252	862.580
14351	71.75000	-244.351	414.454	861.750
14352	71.75500	-250.927	412.650	860.889
14353	71.76000	-257.649	410.875	860.045
14354	71.76500	-264.513	409.092	859.145
14355	71.77000	-271.536	407.306	858.167
14356	71.77500	-278.704	405.577	857.141
14357	71.78000	-286.008	403.824	855.986
14358	71.78500	-293.462	402.179	854.715
14359	71.79000	-300.922	400.597	853.306
14360	71.79500	-308.419	399.027	851.709
14361	71.80000	-315.923	397.561	850.028
14362	71.80500	-323.348	396.100	848.157
14363	71.81000	-330.704	394.627	846.235
14364	71.81500	-338.031	393.159	844.160
14365	71.82000	-345.195	391.631	842.082
14366	71.82500	-352.265	390.051	839.814
14367	71.83000	-359.214	388.515	837.484
14368	71.83500	-366.067	387.027	835.086
14369	71.84000	-372.811	385.541	832.583
14370	71.84500	-379.585	384.077	830.037
14371	71.85000	-386.330	382.568	827.464
14372	71.85500	-393.180	381.045	824.862
14373	71.86000	-400.153	379.537	822.304
14374	71.86500	-407.264	378.004	819.697
14375	71.87000	-414.574	376.452	817.116
14376	71.87500	-422.114	374.953	814.571
14377	71.88000	-429.828	373.475	812.100
14378	71.88500	-437.672	372.007	809.563
14379	71.89000	-445.662	370.583	807.065
14380	71.89500	-453.711	369.195	804.546
14381	71.90000	-461.746	367.800	802.015
14382	71.90500	-469.628	366.433	799.422
14383	71.91000	-477.348	365.033	796.779
14384	71.91500	-484.889	363.684	794.066
14385	71.92000	-492.193	362.321	791.236
14386	71.92500	-499.230	360.972	788.382
14387	71.93000	-506.018	359.630	785.430
14388	71.93500	-512.607	358.296	782.446
14389	71.94000	-519.074	356.969	779.450
14390	71.94500	-525.481	355.616	776.441
14391	71.95000	-531.908	354.286	773.533
14392	71.95500	-538.444	352.926	770.648
14393	71.96000	-545.090	351.570	767.879
14394	71.96500	-551.930	350.205	765.234
